Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","280","Fc","Calculated data"
"FBS","New Food Balances","101","Indonesia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","195","Fc","Calculated data"
"FBS","New Food Balances","102","Iran (Islamic Republic of)","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","365","Fc","Calculated data"
"FBS","New Food Balances","103","Iraq","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","208","Fc","Calculated data"
"FBS","New Food Balances","104","Ireland","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","1042","Fc","Calculated data"
"FBS","New Food Balances","105","Israel","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","812","Fc","Calculated data"
"FBS","New Food Balances","106","Italy","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","885","Fc","Calculated data"
"FBS","New Food Balances","109","Jamaica","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","522","Fc","Calculated data"
"FBS","New Food Balances","110","Japan","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","548","Fc","Calculated data"
"FBS","New Food Balances","112","Jordan","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","330","Fc","Calculated data"
"FBS","New Food Balances","108","Kazakhstan","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","902","Fc","Calculated data"
"FBS","New Food Balances","114","Kenya","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","251","Fc","Calculated data"
"FBS","New Food Balances","83","Kiribati","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","364","Fc","Calculated data"
"FBS","New Food Balances","118","Kuwait","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","632","Fc","Calculated data"
"FBS","New Food Balances","113","Kyrgyzstan","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","615","Fc","Calculated data"
"FBS","New Food Balances","120","Lao People's Democratic Republic","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","292","Fc","Calculated data"
"FBS","New Food Balances","119","Latvia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","977","Fc","Calculated data"
"FBS","New Food Balances","121","Lebanon","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","311","Fc","Calculated data"
"FBS","New Food Balances","122","Lesotho","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","169","Fc","Calculated data"
"FBS","New Food Balances","123","Liberia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","119","Fc","Calculated data"
"FBS","New Food Balances","126","Lithuania","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","1056","Fc","Calculated data"
"FBS","New Food Balances","256","Luxembourg","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","1161","Fc","Calculated data"
"FBS","New Food Balances","129","Madagascar","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","134","Fc","Calculated data"
"FBS","New Food Balances","130","Malawi","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","212","Fc","Calculated data"
"FBS","New Food Balances","131","Malaysia","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","511","Fc","Calculated data"
"FBS","New Food Balances","132","Maldives","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","546","Fc","Calculated data"
"FBS","New Food Balances","133","Mali","664","Food supply (kcal/capita/day)","2941","Animal Products","2017","2017","kcal/capita/day","336","Fc","Calculated data"
